Feature,Importance
log-sigma-3-0-mm-3D_gldm_GrayLevelVariance,5.5974382895035424e-05
wavelet-HLH_gldm_GrayLevelVariance,5.570161987822485e-05
square_firstorder_Median,5.5452024907958736e-05
wavelet-HLL_glcm_JointEnergy,5.525662626592025e-05
original_gldm_LargeDependenceHighGrayLevelEmphasis,5.517366136034733e-05
squareroot_firstorder_Skewness,5.5158694276155165e-05
log-sigma-5-0-mm-3D_glcm_ClusterShade,5.512217086003363e-05
squareroot_firstorder_Range,5.512217086003363e-05
gradient_glrlm_GrayLevelNonUniformityNormalized,5.509641873278237e-05
wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,5.504421584551526e-05
logarithm_gldm_SmallDependenceEmphasis,5.490301966608164e-05
log-sigma-4-0-mm-3D_glszm_LargeAreaEmphasis,5.4850360423816455e-05
wavelet-LLH_glcm_ClusterProminence,5.469135249024969e-05
original_glcm_Idn,5.468890084274699e-05
gradient_firstorder_Entropy,5.463746697120336e-05
log-sigma-5-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,5.4630127171771456e-05
squareroot_glrlm_GrayLevelNonUniformityNormalized,5.461789855396875e-05
wavelet-HLL_glszm_ZonePercentage,5.457880373999017e-05
wavelet-HLL_glrlm_GrayLevelVariance,5.457880373999017e-05
lbp-3D-m1_firstorder_Median,5.457636217231817e-05
lbp-3D-m2_firstorder_Maximum,5.452513966480448e-05
original_gldm_GrayLevelVariance,5.444727094211631e-05
wavelet-HLH_glcm_Autocorrelation,5.441812748115438e-05
square_firstorder_Minimum,5.427690117451656e-05
logarithm_glcm_DifferenceEntropy,5.427287690733575e-05
squareroot_glcm_Id,5.426804857435168e-05
wavelet-LLL_glcm_DifferenceEntropy,5.425598149959974e-05
wavelet-LHL_gldm_SmallDependenceEmphasis,5.423427428317404e-05
wavelet-LHH_glszm_SizeZoneNonUniformity,5.4229452815931024e-05
wavelet-LHL_gldm_GrayLevelNonUniformity,5.398468958803488e-05
original_glszm_ZonePercentage,5.397991239325694e-05
wavelet-HHL_firstorder_MeanAbsoluteDeviation,5.397752411291036e-05
exponential_glcm_MaximumProbability,5.391550291674032e-05
wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,5.380849468530853e-05
logarithm_ngtdm_Busyness,5.361694647095017e-05
wavelet-HHH_ngtdm_Busyness,5.361694647095017e-05
gradient_glcm_Id,5.361459019995606e-05
wavelet-HLL_glszm_LargeAreaHighGrayLevelEmphasis,5.361459019995606e-05
wavelet-LHL_gldm_DependenceNonUniformityNormalized,5.296978117401876e-05
wavelet-LHH_gldm_SmallDependenceHighGrayLevelEmphasis,5.041480354186074e-05
wavelet-LLL_glszm_GrayLevelVariance,4.948101302348052e-05
lbp-3D-m2_firstorder_Range,4.616193342445887e-05
log-sigma-1-0-mm-3D_gldm_LowGrayLevelEmphasis,3.424356663026172e-05
original_glcm_ClusterTendency,0.0
wavelet-LLL_glrlm_GrayLevelVariance,0.0
lbp-3D-k_glrlm_RunPercentage,0.0
log-sigma-2-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.0
original_glcm_ClusterShade,0.0
wavelet-LLL_glrlm_GrayLevelNonUniformity,0.0
wavelet-HHL_glcm_InverseVariance,0.0
lbp-3D-m1_gldm_DependenceEntropy,0.0
log-sigma-2-0-mm-3D_firstorder_Minimum,0.0
wavelet-LLH_glcm_Idn,0.0
original_glszm_LargeAreaHighGrayLevelEmphasis,0.0
wavelet-LLL_glcm_JointEnergy,0.0
log-sigma-1-0-mm-3D_glcm_MCC,0.0
lbp-3D-m2_firstorder_Skewness,0.0
wavelet-HHH_gldm_DependenceVariance,0.0
lbp-3D-m2_glrlm_LongRunLowGrayLevelEmphasis,0.0
Sex,0.0
wavelet-LLL_gldm_DependenceNonUniformity,0.0
log-sigma-1-0-mm-3D_glcm_JointAverage,0.0
lbp-3D-m2_glrlm_RunLengthNonUniformityNormalized,0.0
lbp-2D_glszm_SmallAreaEmphasis,0.0
lbp-2D_glszm_SmallAreaHighGrayLevelEmphasis,0.0
lbp-2D_glszm_SmallAreaLowGrayLevelEmphasis,0.0
wavelet-HHL_glszm_ZoneVariance,0.0
wavelet-LLL_glcm_SumEntropy,0.0
lbp-2D_glszm_ZonePercentage,0.0
log-sigma-2-0-mm-3D_glcm_Contrast,0.0
wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.0
lbp-3D-m1_firstorder_10Percentile,0.0
lbp-3D-k_glrlm_LowGrayLevelRunEmphasis,0.0
wavelet-HHH_gldm_SmallDependenceEmphasis,0.0
wavelet-LLH_glcm_JointEntropy,0.0
lbp-3D-m2_glszm_SmallAreaHighGrayLevelEmphasis,0.0
log-sigma-2-0-mm-3D_glcm_ClusterTendency,0.0
lbp-3D-m2_glszm_SmallAreaEmphasis,0.0
log-sigma-2-0-mm-3D_glcm_ClusterShade,0.0
log-sigma-1-0-mm-3D_glcm_JointEntropy,0.0
original_shape_VoxelVolume,0.0
wavelet-HHL_glcm_Idn,0.0
diagnostics_Mask-original_VoxelNum,0.0
log-sigma-1-0-mm-3D_glcm_SumEntropy,0.0
lbp-3D-m2_glszm_SmallAreaLowGrayLevelEmphasis,0.0
wavelet-LLL_firstorder_InterquartileRange,0.0
log-sigma-1-0-mm-3D_gldm_DependenceVariance,0.0
lbp-3D-m1_glszm_SmallAreaEmphasis,0.0
wavelet-HHH_glcm_DifferenceEntropy,0.0
wavelet-LLL_firstorder_RootMeanSquared,0.0
lbp-3D-m1_glszm_SmallAreaHighGrayLevelEmphasis,0.0
lbp-3D-k_glszm_ZonePercentage,0.0
lbp-3D-m1_glszm_SmallAreaLowGrayLevelEmphasis,0.0
lbp-3D-k_firstorder_Energy,0.0
wavelet-HHL_glcm_DifferenceVariance,0.0
lbp-3D-m1_glszm_ZoneVariance,0.0
wavelet-LLH_firstorder_Range,0.0
log-sigma-2-0-mm-3D_firstorder_10Percentile,0.0
log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.0
log-sigma-1-0-mm-3D_gldm_HighGrayLevelEmphasis,0.0
wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.0
original_glrlm_GrayLevelVariance,0.0
wavelet-HHH_glszm_LargeAreaEmphasis,0.0
wavelet-LLL_firstorder_Range,0.0
lbp-3D-m2_firstorder_Median,0.0
original_gldm_SmallDependenceLowGrayLevelEmphasis,0.0
original_firstorder_10Percentile,0.0
log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,0.0
lbp-3D-m1_glszm_LargeAreaHighGrayLevelEmphasis,0.0
lbp-3D-k_glcm_DifferenceVariance,0.0
wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.0
wavelet-HHH_glrlm_GrayLevelVariance,0.0
lbp-3D-k_gldm_DependenceEntropy,0.0
wavelet-HHH_gldm_DependenceEntropy,0.0
wavelet-HHL_gldm_GrayLevelNonUniformity,0.0
lbp-3D-m1_gldm_SmallDependenceLowGrayLevelEmphasis,0.0
lbp-3D-m2_glrlm_GrayLevelNonUniformity,0.0
log-sigma-1-0-mm-3D_glcm_Autocorrelation,0.0
wavelet-HHL_glszm_SmallAreaEmphasis,0.0
original_glcm_Correlation,0.0
lbp-3D-m2_firstorder_TotalEnergy,0.0
log-sigma-1-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.0
original_glrlm_RunLengthNonUniformity,0.0
wavelet-HHL_glszm_SizeZoneNonUniformity,0.0
wavelet-HHL_gldm_SmallDependenceEmphasis,0.0
lbp-3D-m1_glrlm_RunPercentage,0.0
lbp-3D-k_glszm_ZoneVariance,0.0
lbp-3D-m1_glrlm_RunVariance,0.0
wavelet-LLL_firstorder_Kurtosis,0.0
wavelet-LLL_glrlm_RunLengthNonUniformity,0.0
log-sigma-1-0-mm-3D_glrlm_RunVariance,0.0
wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.0
wavelet-LLL_glcm_SumSquares,0.0
wavelet-HLH_gldm_GrayLevelNonUniformity,0.0
wavelet-LLH_gldm_DependenceEntropy,0.0
wavelet-HHL_firstorder_Uniformity,0.0
log-sigma-5-0-mm-3D_glcm_DifferenceVariance,0.0
log-sigma-5-0-mm-3D_glcm_Idm,0.0
logarithm_glrlm_GrayLevelVariance,0.0
log-sigma-5-0-mm-3D_glcm_Idmn,0.0
log-sigma-5-0-mm-3D_glcm_Idn,0.0
logarithm_gldm_SmallDependenceLowGrayLevelEmphasis,0.0
logarithm_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
wavelet-HLL_glcm_JointAverage,0.0
logarithm_glcm_SumAverage,0.0
logarithm_glcm_MCC,0.0
wavelet-HLL_glcm_DifferenceVariance,0.0
logarithm_glcm_JointEnergy,0.0
logarithm_glcm_InverseVariance,0.0
log-sigma-5-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.0
wavelet-HLL_glcm_DifferenceAverage,0.0
wavelet-HLL_firstorder_RootMeanSquared,0.0
log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.0
logarithm_glcm_DifferenceAverage,0.0
log-sigma-5-0-mm-3D_glszm_ZoneEntropy,0.0
logarithm_firstorder_TotalEnergy,0.0
log-sigma-5-0-mm-3D_glszm_ZoneVariance,0.0
wavelet-LHL_gldm_LowGrayLevelEmphasis,0.0
logarithm_glrlm_RunEntropy,0.0
logarithm_glrlm_RunLengthNonUniformity,0.0
log-sigma-4-0-mm-3D_glrlm_ShortRunEmphasis,0.0
exponential_glcm_Correlation,0.0
exponential_glcm_Contrast,0.0
wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis,0.0
exponential_glcm_Autocorrelation,0.0
wavelet-HLL_glrlm_RunLengthNonUniformity,0.0
exponential_firstorder_TotalEnergy,0.0
log-sigma-4-0-mm-3D_glrlm_RunVariance,0.0
exponential_firstorder_RootMeanSquared,0.0
exponential_firstorder_RobustMeanAbsoluteDeviation,0.0
log-sigma-4-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.0
logarithm_glrlm_RunPercentage,0.0
wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0.0
log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformity,0.0
logarithm_ngtdm_Coarseness,0.0
logarithm_glszm_ZoneEntropy,0.0
wavelet-HLL_gldm_LowGrayLevelEmphasis,0.0
logarithm_glszm_LargeAreaLowGrayLevelEmphasis,0.0
logarithm_glszm_GrayLevelVariance,0.0
logarithm_glrlm_ShortRunHighGrayLevelEmphasis,0.0
log-sigma-5-0-mm-3D_firstorder_RootMeanSquared,0.0
wavelet-LHL_glszm_HighGrayLevelZoneEmphasis,0.0
logarithm_firstorder_MeanAbsoluteDeviation,0.0
wavelet-HLL_firstorder_90Percentile,0.0
wavelet-LHH_glcm_Imc1,0.0
wavelet-LHH_glcm_ClusterShade,0.0
squareroot_gldm_HighGrayLevelEmphasis,0.0
wavelet-LHH_glcm_ClusterTendency,0.0
square_glrlm_GrayLevelVariance,0.0
wavelet-LHH_glcm_DifferenceAverage,0.0
squareroot_glcm_MaximumProbability,0.0
squareroot_glcm_JointEntropy,0.0
squareroot_glcm_JointEnergy,0.0
square_glszm_GrayLevelNonUniformity,0.0
squareroot_glcm_Correlation,0.0
wavelet-LHH_glcm_ClusterProminence,0.0
squareroot_glcm_ClusterProminence,0.0
wavelet-LHH_gldm_GrayLevelVariance,0.0
square_ngtdm_Coarseness,0.0
squareroot_firstorder_RobustMeanAbsoluteDeviation,0.0
wavelet-LHH_gldm_GrayLevelNonUniformity,0.0
square_ngtdm_Contrast,0.0
squareroot_firstorder_Mean,0.0
squareroot_firstorder_Maximum,0.0
squareroot_firstorder_90Percentile,0.0
squareroot_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
square_gldm_DependenceEntropy,0.0
square_firstorder_InterquartileRange,0.0
wavelet-LHH_glszm_SmallAreaEmphasis,0.0
square_firstorder_Mean,0.0
logarithm_firstorder_10Percentile,0.0
wavelet-LHH_glszm_ZoneVariance,0.0
squareroot_glszm_ZoneVariance,0.0
squareroot_glszm_ZoneEntropy,0.0
square_firstorder_Uniformity,0.0
wavelet-LHL_glszm_ZoneVariance,0.0
wavelet-LHL_ngtdm_Busyness,0.0
square_firstorder_Variance,0.0
square_glcm_DifferenceAverage,0.0
square_glcm_SumAverage,0.0
square_glcm_Id,0.0
wavelet-LHH_firstorder_MeanAbsoluteDeviation,0.0
square_glcm_Imc1,0.0
square_glcm_Imc2,0.0
square_glcm_JointEnergy,0.0
wavelet-LHH_firstorder_TotalEnergy,0.0
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0.0
wavelet-LHH_firstorder_Uniformity,0.0
square_glcm_MCC,0.0
exponential_glcm_DifferenceAverage,0.0
exponential_glcm_DifferenceEntropy,0.0
exponential_glcm_DifferenceVariance,0.0
log-sigma-3-0-mm-3D_glcm_DifferenceVariance,0.0
log-sigma-3-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.0
gradient_glszm_GrayLevelNonUniformityNormalized,0.0
gradient_glszm_GrayLevelNonUniformity,0.0
gradient_glrlm_ShortRunLowGrayLevelEmphasis,0.0
gradient_glrlm_ShortRunHighGrayLevelEmphasis,0.0
gradient_glrlm_RunPercentage,0.0
log-sigma-3-0-mm-3D_glcm_Contrast,0.0
gradient_glrlm_LongRunHighGrayLevelEmphasis,0.0
gradient_glrlm_GrayLevelVariance,0.0
wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.0
log-sigma-3-0-mm-3D_firstorder_Median,0.0
wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.0
log-sigma-3-0-mm-3D_glcm_Idmn,0.0
wavelet-LLH_glszm_ZonePercentage,0.0
wavelet-LLH_ngtdm_Busyness,0.0
wavelet-LLH_ngtdm_Coarseness,0.0
wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,0.0
log-sigma-3-0-mm-3D_gldm_GrayLevelNonUniformity,0.0
gradient_glcm_SumSquares,0.0
gradient_glcm_MCC,0.0
wavelet-HLH_glrlm_RunVariance,0.0
log-sigma-3-0-mm-3D_firstorder_Mean,0.0
wavelet-LHL_firstorder_MeanAbsoluteDeviation,0.0
wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.0
wavelet-HHL_firstorder_Mean,0.0
wavelet-LLH_gldm_DependenceVariance,0.0
lbp-2D_gldm_SmallDependenceHighGrayLevelEmphasis,0.0
wavelet-HHL_firstorder_10Percentile,0.0
lbp-2D_gldm_LargeDependenceEmphasis,0.0
wavelet-HLH_ngtdm_Contrast,0.0
lbp-2D_gldm_DependenceNonUniformity,0.0
log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,0.0
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.0
lbp-2D_firstorder_Median,0.0
log-sigma-3-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.0
log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.0
wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,0.0
lbp-2D_firstorder_InterquartileRange,0.0
lbp-2D_firstorder_90Percentile,0.0
log-sigma-3-0-mm-3D_firstorder_90Percentile,0.0
gradient_ngtdm_Complexity,0.0
gradient_ngtdm_Busyness,0.0
gradient_glszm_ZonePercentage,0.0
wavelet-LLH_glrlm_RunEntropy,0.0
gradient_glcm_InverseVariance,0.0
log-sigma-3-0-mm-3D_glrlm_GrayLevelVariance,0.0
exponential_glcm_Id,0.0
exponential_gldm_HighGrayLevelEmphasis,0.0
exponential_glrlm_ShortRunHighGrayLevelEmphasis,0.0
exponential_glrlm_RunVariance,0.0
exponential_glrlm_RunPercentage,0.0
log-sigma-4-0-mm-3D_firstorder_Skewness,0.0
exponential_glrlm_LongRunEmphasis,0.0
exponential_glrlm_GrayLevelNonUniformityNormalized,0.0
wavelet-HLL_ngtdm_Complexity,0.0
log-sigma-4-0-mm-3D_glcm_JointEntropy,0.0
exponential_gldm_SmallDependenceEmphasis,0.0
exponential_gldm_GrayLevelVariance,0.0
log-sigma-4-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.0
log-sigma-4-0-mm-3D_gldm_DependenceEntropy,0.0
wavelet-HLL_glszm_ZoneEntropy,0.0
exponential_glcm_SumAverage,0.0
exponential_glcm_JointEntropy,0.0
log-sigma-4-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.0
exponential_glcm_JointAverage,0.0
exponential_glcm_Imc1,0.0
exponential_glcm_Idn,0.0
exponential_glcm_Idm,0.0
exponential_glrlm_ShortRunLowGrayLevelEmphasis,0.0
wavelet-HLH_firstorder_RootMeanSquared,0.0
gradient_glcm_Contrast,0.0
wavelet-HLH_glcm_DifferenceEntropy,0.0
gradient_glcm_ClusterShade,0.0
gradient_firstorder_Variance,0.0
gradient_firstorder_Uniformity,0.0
gradient_firstorder_Skewness,0.0
wavelet-HLH_glcm_JointEnergy,0.0
log-sigma-3-0-mm-3D_glrlm_RunVariance,0.0
wavelet-LHL_firstorder_TotalEnergy,0.0
gradient_firstorder_Minimum,0.0
log-sigma-3-0-mm-3D_glrlm_ShortRunEmphasis,0.0
log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.0
exponential_glszm_HighGrayLevelZoneEmphasis,0.0
exponential_ngtdm_Strength,0.0
wavelet-HLH_firstorder_TotalEnergy,0.0
log-sigma-4-0-mm-3D_firstorder_10Percentile,0.0
exponential_glszm_ZoneEntropy,0.0
exponential_glszm_SmallAreaLowGrayLevelEmphasis,0.0
wavelet-LHL_glcm_DifferenceEntropy,0.0
log-sigma-4-0-mm-3D_firstorder_Energy,0.0
exponential_glszm_SizeZoneNonUniformity,0.0
exponential_glszm_LowGrayLevelZoneEmphasis,0.0
,0.0
